Cell HMS LINCS ID	Cell Name	Small Molecule HMS LINCS ID	Small Molecule Name	Replicate	Seeding Density	IC50	Emax (IC)	AUC (IC)	Curve Fit (IC)	r^2 (IC)	EC50 (IC)	Einf (IC)	Hill Coefficient (IC)	GR50	GRmax	AUC (GR)	Curve Fit (GR)	r^2 (GR)	EC50 (GR)	GRinf	Hill Coefficient (GR)
50583	MCF 10A	10071-101-1	Palbociclib	5	156.25	0.1018	0.0560	0.5966	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9577	0.0977	0.0162	0.8044	0.3959	0.2019	0.4296	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9701	0.2525	0.1599	0.8569
50583	MCF 10A	10071-101-1	Palbociclib	5	312.50	0.15	0.0472	0.5363	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9878	0.1367	0.0561	1.2777	0.3998	0.0706	0.4205	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9939	0.3258	0.0981	1.0678
50583	MCF 10A	10071-101-1	Palbociclib	5	625.00	0.2381	0.0743	0.4790	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9963	0.1967	0.0877	1.0097	0.8735	0.1195	0.3548	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.994	0.6786	0.0893	0.7788
50583	MCF 10A	10071-101-1	Palbociclib	5	1250.00	0.3695	0.1398	0.4306	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9971	0.2473	0.1395	0.8141	0.9382	0.1326	0.3552	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9952	0.7121	0.0879	0.7014
50583	MCF 10A	10071-101-1	Palbociclib	5	2500.00	0.3641	0.2468	0.4200	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9988	0.1766	0.2295	0.8490	0.2996	0.0681	0.4780	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9983	0.269	0.0444	0.8609
50583	MCF 10A	10071-101-1	Palbociclib	5	5000.00	0.7659	0.4426	0.3790	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9281	0.068	0.4219	0.7667	0.2868	0.3417	0.4347	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9215	0.0857	0.3201	0.8465
50583	MCF 10A	10099-101-1	Nilotinib	5	156.25	5.0857	0.1438	0.1032	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.981	4.6188	0.1911	5.0000	10.0723	0.4213	0.0591	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9531	4.8248	0.4874	5.0000
50583	MCF 10A	10099-101-1	Nilotinib	5	312.50	6.702	0.1182	0.0902	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9896	6.3562	0.1152	4.9426	9.1467	0.2935	0.0732	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9956	7.6312	0.2857	4.6773
50583	MCF 10A	10099-101-1	Nilotinib	5	625.00	7.3999	0.0916	0.0972	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9949	7.1049	0.0823	4.4173	9.3348	0.1737	0.0842	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9986	8.5811	0.1520	4.3051
50583	MCF 10A	10099-101-1	Nilotinib	5	1250.00	11.2764	0.2029	0.0597	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9936	10.4061	0.1234	3.5295	13.0509	0.2048	0.0537	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9977	12.7592	0.0377	3.4706
50583	MCF 10A	10099-101-1	Nilotinib	5	2500.00	13.7182	0.2812	0.0201	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9802	12.2151	0.2196	4.9835	12.9766	0.0859	0.0299	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9884	13.1234	-0.0285	4.9315
50583	MCF 10A	10099-101-1	Nilotinib	5	5000.00	19.1943	0.4363	-0.0042	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9549	19.1943	0.0000	5.0000	18.4273	0.3260	0.0008	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9711	22.9555	-1.0000	5.0000
50583	MCF 10A	10102-999-6	Taxol	5	156.25	0.0015	0.0443	0.7081	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9966	0.0015	0.0484	2.3153	0.0029	0.1562	0.5776	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9911	0.0024	0.1638	2.0155
50583	MCF 10A	10102-999-6	Taxol	5	312.50	0.0014	0.0310	0.7249	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9961	0.0013	0.0374	2.6505	0.0022	-0.0179	0.6985	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9975	0.0022	-0.0010	2.1391
50583	MCF 10A	10102-999-6	Taxol	5	625.00	0.0019	0.0345	0.6898	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.996	0.0019	0.0351	2.5564	0.0029	-0.0558	0.7003	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9983	0.003	-0.0535	2.3707
50583	MCF 10A	10102-999-6	Taxol	5	1250.00	0.0031	0.0544	0.6276	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9996	0.003	0.0578	2.8757	0.0039	-0.1340	0.7018	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9995	0.0043	-0.1233	2.4543
50583	MCF 10A	10102-999-6	Taxol	5	2500.00	0.0048	0.1052	0.5578	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9987	0.0043	0.1108	2.2501	0.0046	-0.2714	0.7487	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9988	0.0056	-0.2558	2.0992
50583	MCF 10A	10102-999-6	Taxol	5	5000.00	0.0126	0.2215	0.4258	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.999	0.009	0.2193	1.6977	0.0105	-0.0437	0.5448	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9993	0.0111	-0.0449	1.7160
50583	MCF 10A	10146-101-3	Omipalisib	5	156.25	0.0027	0.0397	0.8318	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9826	0.0025	0.0324	0.6992	0.0183	0.1317	0.6313	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9837	0.0112	0.1477	0.7187
50583	MCF 10A	10146-101-3	Omipalisib	5	312.50	0.0014	0.0316	0.8604	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9569	0.0013	0.0174	0.5893	0.0083	-0.0156	0.7623	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9703	0.0085	-0.0064	0.6581
50583	MCF 10A	10146-101-3	Omipalisib	5	625.00	0.0038	0.0358	0.8204	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9968	0.0035	0.0417	0.8566	0.0127	-0.0478	0.7394	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9937	0.0131	-0.0116	0.7574
50583	MCF 10A	10146-101-3	Omipalisib	5	1250.00	0.0092	0.0668	0.7300	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9954	0.0076	0.0858	0.9993	0.0165	-0.0812	0.7201	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9888	0.0168	-0.0087	0.9385
50583	MCF 10A	10146-101-3	Omipalisib	5	2500.00	0.0226	0.1586	0.5765	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9887	0.0143	0.2203	1.2638	0.0206	-0.1241	0.6924	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9768	0.0205	0.0015	1.1182
50583	MCF 10A	10146-101-3	Omipalisib	5	5000.00	0.9091	0.3485	0.3135	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9132	0.0527	0.4540	0.8373	0.5051	0.1929	0.3532	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.905	0.1697	0.2322	0.5727
50583	MCF 10A	10250-999-4	Etoposide	5	156.25	0.168	0.0407	0.5430	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9859	0.1629	0.0483	3.2995	0.2686	0.1392	0.4294	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9929	0.2305	0.1716	2.7518
50583	MCF 10A	10250-999-4	Etoposide	5	312.50	0.1528	0.0290	0.5599	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.986	0.1488	0.0269	2.1234	0.253	-0.0232	0.5037	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9957	0.2536	-0.0025	1.8816
50583	MCF 10A	10250-999-4	Etoposide	5	625.00	0.1298	0.0391	0.5695	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9916	0.1243	0.0304	1.4359	0.2423	-0.0292	0.5199	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9967	0.2536	-0.0326	1.3961
50583	MCF 10A	10250-999-4	Etoposide	5	1250.00	0.1519	0.0831	0.5367	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.993	0.135	0.0756	1.3962	0.2194	-0.0274	0.5328	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9966	0.2279	-0.0279	1.4189
50583	MCF 10A	10250-999-4	Etoposide	5	2500.00	0.1966	0.1761	0.4759	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9907	0.1514	0.1670	1.5552	0.1745	-0.0951	0.5979	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9945	0.1949	-0.1018	1.6815
50583	MCF 10A	10250-999-4	Etoposide	5	5000.00	0.312	0.3228	0.3814	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9917	0.1693	0.3241	1.7089	0.2405	0.1466	0.4628	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9939	0.1959	0.1532	1.7843
50583	MCF 10A	10264-999-2	Methotrexate	5	156.25	Inf	0.8981	0.1081	flat fit: x = Einf	0.48	Inf	0.8981	0.0000	Inf	0.9601	0.0371	flat fit: x = Einf	0.4776	Inf	0.9601	0.0000
50583	MCF 10A	10264-999-2	Methotrexate	5	312.50	0.0904	0.4335	0.3223	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9859	0.0619	0.4252	4.9999	Inf	0.6855	0.1768	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9765	0.0621	0.6800	5.0000
50583	MCF 10A	10264-999-2	Methotrexate	5	625.00	0.0693	0.2455	0.4426	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9939	0.0609	0.2368	5.0000	0.1018	0.4625	0.3165	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9967	0.0626	0.4561	5.0000
50583	MCF 10A	10264-999-2	Methotrexate	5	1250.00	0.0654	0.2120	0.4637	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9988	0.0585	0.2136	5.0000	0.0728	0.2805	0.4179	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9988	0.0613	0.2882	5.0000
50583	MCF 10A	10264-999-2	Methotrexate	5	2500.00	0.071	0.2582	0.4369	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9981	0.0597	0.2667	4.3696	0.0684	0.0899	0.5247	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9982	0.0647	0.1054	4.2563
50583	MCF 10A	10264-999-2	Methotrexate	5	5000.00	0.0997	0.4095	0.3360	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9977	0.0667	0.4267	4.7824	0.0862	0.2918	0.3965	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9972	0.0696	0.3179	4.7041
50583	MCF 10A	10024-101-1	NVP-TAE684	6	156.25	0.1584	0.0798	0.4326	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9842	0.1291	0.1111	1.2296	0.725	0.2264	0.2864	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9831	0.3893	0.2177	0.9192
50583	MCF 10A	10024-101-1	NVP-TAE684	6	312.50	0.333	0.0561	0.3794	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9578	0.314	0.0309	1.0843	0.8558	0.0766	0.2881	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9851	0.8602	-0.0025	0.9727
50583	MCF 10A	10024-101-1	NVP-TAE684	6	625.00	0.3066	0.0427	0.3810	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9928	0.2824	0.0451	1.1451	0.9744	0.0323	0.2822	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9953	1.241	-0.1146	0.8534
50583	MCF 10A	10024-101-1	NVP-TAE684	6	1250.00	0.7451	0.0595	0.2921	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9931	0.7007	0.0340	1.1449	1.8816	0.0243	0.2220	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9929	3.8681	-0.4063	0.8252
50583	MCF 10A	10024-101-1	NVP-TAE684	6	2500.00	1.5012	0.1311	0.2348	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9941	1.5012	0.0000	0.8864	2.4692	0.0377	0.2052	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9947	11.4294	-1.0000	0.7170
50583	MCF 10A	10024-101-1	NVP-TAE684	6	5000.00	3.3776	0.2879	0.1872	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9867	3.3776	0.0000	0.6861	4.8284	0.2954	0.1571	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9888	28.7459	-1.0000	0.6158
50583	MCF 10A	10049-101-1	PLX-4720	6	156.25	12.9298	0.2544	0.0459	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9272	11.6383	0.2046	4.9999	25.9434	0.5373	0.0161	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9397	12.9573	0.4844	4.9981
50583	MCF 10A	10049-101-1	PLX-4720	6	312.50	12.6794	0.2691	0.0835	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9311	11.7787	0.0884	2.6391	19.9181	0.4980	0.0503	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9661	17.4172	0.1302	2.2475
50583	MCF 10A	10049-101-1	PLX-4720	6	625.00	11.1388	0.2294	0.0872	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9912	11.1388	0.0000	1.9396	18.9631	0.4695	0.0500	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.997	36.248	-0.8508	1.5339
50583	MCF 10A	10049-101-1	PLX-4720	6	1250.00	13.4564	0.3545	0.0443	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9871	10.7233	0.3080	4.2153	Inf	0.5650	0.0279	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9919	12.0438	0.5067	3.9452
50583	MCF 10A	10049-101-1	PLX-4720	6	2500.00	Inf	0.6102	-0.0106	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9287	13.2079	0.5612	4.9995	Inf	0.7046	-0.0079	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9277	13.6628	0.6607	5.0000
50583	MCF 10A	10049-101-1	PLX-4720	6	5000.00	Inf	0.9693	-0.0326	flat fit: x = Einf	-0.9865	Inf	0.9693	0.0000	Inf	0.9775	-0.0282	flat fit: x = Einf	-0.9471	Inf	0.9775	0.0000
50583	MCF 10A	10071-101-1	Palbociclib	6	156.25	0.3111	0.1004	0.4470	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9477	0.2592	0.0934	1.1332	0.9779	0.2631	0.3083	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9758	0.5208	0.2544	1.1284
50583	MCF 10A	10071-101-1	Palbociclib	6	312.50	0.1417	0.0753	0.5469	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9968	0.1214	0.0638	0.8801	0.432	0.1296	0.4209	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9947	0.3153	0.1202	0.8728
50583	MCF 10A	10071-101-1	Palbociclib	6	625.00	0.2284	0.0786	0.5029	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9909	0.2021	0.0442	0.7597	0.934	0.1566	0.3620	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.991	0.7527	0.0713	0.7125
50583	MCF 10A	10071-101-1	Palbociclib	6	1250.00	0.5019	0.1507	0.3980	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9924	0.3465	0.1478	0.9459	1.9164	0.2769	0.2797	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9918	0.8619	0.2378	0.8077
50583	MCF 10A	10071-101-1	Palbociclib	6	2500.00	0.74	0.2434	0.3484	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9936	0.3834	0.2399	0.9937	1.3697	0.2673	0.2983	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9942	0.6402	0.2527	0.9257
50583	MCF 10A	10071-101-1	Palbociclib	6	5000.00	0.7278	0.2902	0.3595	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9978	0.2832	0.2706	0.8252	1.2073	0.3025	0.3193	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9983	0.4522	0.2760	0.8177
50583	MCF 10A	10099-101-1	Nilotinib	6	156.25	6.3094	0.2443	0.1010	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9412	5.3835	0.2739	5.0000	Inf	0.5222	0.0528	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9396	5.3088	0.5455	5.0000
50583	MCF 10A	10099-101-1	Nilotinib	6	312.50	4.513	0.1683	0.1061	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9869	4.1521	0.1704	4.9998	6.4635	0.3545	0.0670	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9798	4.9172	0.3543	4.5100
50583	MCF 10A	10099-101-1	Nilotinib	6	625.00	6.3503	0.1078	0.1063	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9906	5.9852	0.0977	3.6717	9.253	0.2403	0.0762	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9924	7.8973	0.2080	3.3954
50583	MCF 10A	10099-101-1	Nilotinib	6	1250.00	9.5867	0.1313	0.0759	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9935	9.1393	0.0786	3.5782	12.4599	0.2339	0.0587	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9978	11.4974	0.1217	3.4702
50583	MCF 10A	10099-101-1	Nilotinib	6	2500.00	12.3614	0.1679	0.0394	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9886	11.8252	0.0911	4.5331	13.4963	0.0994	0.0425	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9955	14.2408	-0.1234	4.1083
50583	MCF 10A	10099-101-1	Nilotinib	6	5000.00	21.5321	0.5851	-0.0159	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9242	21.5321	0.0000	5.0000	21.6802	0.6334	-0.0094	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9454	27.0073	-0.9999	5.0000
50583	MCF 10A	10102-999-6	Taxol	6	156.25	0.0019	0.0830	0.6541	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9958	0.0018	0.0891	2.8933	0.003	0.2130	0.5287	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9916	0.0024	0.2301	2.7557
50583	MCF 10A	10102-999-6	Taxol	6	312.50	0.0024	0.0494	0.6641	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9973	0.0023	0.0476	5.0000	0.0029	0.0279	0.6593	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9933	0.0029	0.0142	3.3067
50583	MCF 10A	10102-999-6	Taxol	6	625.00	0.0014	0.0335	0.7174	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9947	0.0014	0.0387	2.3021	0.0025	-0.0350	0.7013	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9969	0.0025	-0.0253	1.9886
50583	MCF 10A	10102-999-6	Taxol	6	1250.00	0.0023	0.0404	0.6708	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9971	0.0022	0.0400	2.3381	0.0033	-0.0650	0.6872	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9987	0.0034	-0.0555	2.4986
50583	MCF 10A	10102-999-6	Taxol	6	2500.00	0.0039	0.0753	0.5926	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9993	0.0037	0.0752	2.9242	0.0045	-0.1314	0.6901	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.999	0.0049	-0.1311	2.7377
50583	MCF 10A	10102-999-6	Taxol	6	5000.00	0.0063	0.1427	0.5121	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9996	0.0054	0.1454	2.2860	0.0073	0.0177	0.5547	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9995	0.0071	0.0224	2.1200
50583	MCF 10A	10146-101-3	Omipalisib	6	156.25	0.0035	0.0746	0.7818	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9718	0.0029	0.0485	0.5611	0.0259	0.1919	0.5946	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9717	0.0134	0.1688	0.6242
50583	MCF 10A	10146-101-3	Omipalisib	6	312.50	0.0021	0.0390	0.8438	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9528	0.0019	0.0321	0.6935	0.0084	-0.0266	0.7671	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9848	0.0086	-0.0081	0.6978
50583	MCF 10A	10146-101-3	Omipalisib	6	625.00	0.0025	0.0354	0.8482	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9856	0.0023	0.0301	0.7801	0.0089	-0.0235	0.7708	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9903	0.0089	-0.0004	0.8194
50583	MCF 10A	10146-101-3	Omipalisib	6	1250.00	0.004	0.0457	0.8092	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9852	0.0036	0.0351	0.7403	0.012	-0.0376	0.7569	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.984	0.0128	-0.0266	0.8098
50583	MCF 10A	10146-101-3	Omipalisib	6	2500.00	0.0123	0.1023	0.6862	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9917	0.0095	0.1196	1.0605	0.0176	-0.0413	0.7037	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9898	0.0169	0.0215	1.0797
50583	MCF 10A	10146-101-3	Omipalisib	6	5000.00	0.031	0.2137	0.5171	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9845	0.0153	0.2914	1.2327	0.0516	0.1710	0.4825	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9639	0.0229	0.2882	1.0556
50583	MCF 10A	10250-999-4	Etoposide	6	156.25	0.1399	0.0655	0.5191	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9947	0.1277	0.0814	1.9424	0.3277	0.1810	0.3927	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9902	0.2322	0.2076	1.5572
50583	MCF 10A	10250-999-4	Etoposide	6	312.50	0.1652	0.0410	0.5244	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9966	0.1586	0.0443	2.2406	0.2727	0.0049	0.4788	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9976	0.266	0.0238	1.9512
50583	MCF 10A	10250-999-4	Etoposide	6	625.00	0.1354	0.0319	0.5688	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9936	0.131	0.0268	1.6846	0.2452	-0.0269	0.5151	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9977	0.2505	-0.0174	1.5977
50583	MCF 10A	10250-999-4	Etoposide	6	1250.00	0.1457	0.0494	0.5532	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9953	0.1361	0.0450	1.3806	0.2734	-0.0192	0.4992	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.998	0.2795	-0.0143	1.2867
50583	MCF 10A	10250-999-4	Etoposide	6	2500.00	0.1735	0.1121	0.5143	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9919	0.1479	0.1056	1.4891	0.2185	-0.0139	0.5307	sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill)	0.9966	0.2213	-0.0099	1.5833
